location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Hauptstraße (Süd), Erlangen;2024-03-13 17:00:00 +0100;Wednesday;1155;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-13 18:00:00 +0100;Wednesday;1001;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-13 19:00:00 +0100;Wednesday;643;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-13 20:00:00 +0100;Wednesday;412;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-13 21:00:00 +0100;Wednesday;319;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-13 22:00:00 +0100;Wednesday;304;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-13 23:00:00 +0100;Wednesday;174;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 00:00:00 +0100;Thursday;89;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-14 01:00:00 +0100;Thursday;17;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 02:00:00 +0100;Thursday;7;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 03:00:00 +0100;Thursday;8;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-14 04:00:00 +0100;Thursday;13;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-14 05:00:00 +0100;Thursday;60;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-14 06:00:00 +0100;Thursday;111;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 07:00:00 +0100;Thursday;498;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 08:00:00 +0100;Thursday;664;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 09:00:00 +0100;Thursday;657;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 10:00:00 +0100;Thursday;950;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 11:00:00 +0100;Thursday;971;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 12:00:00 +0100;Thursday;1271;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 13:00:00 +0100;Thursday;1278;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 14:00:00 +0100;Thursday;1327;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 15:00:00 +0100;Thursday;1451;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 16:00:00 +0100;Thursday;1529;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 17:00:00 +0100;Thursday;1478;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 18:00:00 +0100;Thursday;1242;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-14 19:00:00 +0100;Thursday;905;12;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-14 20:00:00 +0100;Thursday;574;11;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-14 21:00:00 +0100;Thursday;463;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-14 22:00:00 +0100;Thursday;360;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-14 23:00:00 +0100;Thursday;221;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-15 00:00:00 +0100;Friday;111;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-15 01:00:00 +0100;Friday;61;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-15 02:00:00 +0100;Friday;15;7;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 03:00:00 +0100;Friday;27;7;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 04:00:00 +0100;Friday;28;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-15 05:00:00 +0100;Friday;88;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 06:00:00 +0100;Friday;177;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 07:00:00 +0100;Friday;438;6;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-15 08:00:00 +0100;Friday;564;8;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-15 09:00:00 +0100;Friday;782;10;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-15 10:00:00 +0100;Friday;1165;13;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-15 11:00:00 +0100;Friday;1134;15;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-15 12:00:00 +0100;Friday;1425;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-15 13:00:00 +0100;Friday;1381;16;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 14:00:00 +0100;Friday;1272;15;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 15:00:00 +0100;Friday;1448;16;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 16:00:00 +0100;Friday;1380;16;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 17:00:00 +0100;Friday;1496;14;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 18:00:00 +0100;Friday;1475;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-15 19:00:00 +0100;Friday;1251;12;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-15 20:00:00 +0100;Friday;929;12;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 21:00:00 +0100;Friday;726;11;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-15 22:00:00 +0100;Friday;734;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-15 23:00:00 +0100;Friday;606;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 00:00:00 +0100;Saturday;467;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 01:00:00 +0100;Saturday;326;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 02:00:00 +0100;Saturday;224;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-16 03:00:00 +0100;Saturday;113;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 04:00:00 +0100;Saturday;99;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 05:00:00 +0100;Saturday;33;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-16 06:00:00 +0100;Saturday;52;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 07:00:00 +0100;Saturday;111;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 08:00:00 +0100;Saturday;354;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-16 09:00:00 +0100;Saturday;603;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-16 10:00:00 +0100;Saturday;1047;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 11:00:00 +0100;Saturday;1604;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 12:00:00 +0100;Saturday;1815;12;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 13:00:00 +0100;Saturday;2038;14;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 14:00:00 +0100;Saturday;2018;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-16 15:00:00 +0100;Saturday;1404;13;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 16:00:00 +0100;Saturday;1438;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 17:00:00 +0100;Saturday;1305;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-16 18:00:00 +0100;Saturday;1343;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-16 19:00:00 +0100;Saturday;1076;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-16 20:00:00 +0100;Saturday;868;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-16 21:00:00 +0100;Saturday;686;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-16 22:00:00 +0100;Saturday;683;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-16 23:00:00 +0100;Saturday;548;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 00:00:00 +0100;Sunday;362;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 01:00:00 +0100;Sunday;282;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 02:00:00 +0100;Sunday;197;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 03:00:00 +0100;Sunday;215;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 04:00:00 +0100;Sunday;82;2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 05:00:00 +0100;Sunday;37;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 06:00:00 +0100;Sunday;39;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 07:00:00 +0100;Sunday;39;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 08:00:00 +0100;Sunday;93;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 09:00:00 +0100;Sunday;266;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 10:00:00 +0100;Sunday;431;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 11:00:00 +0100;Sunday;550;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 12:00:00 +0100;Sunday;807;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 13:00:00 +0100;Sunday;983;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 14:00:00 +0100;Sunday;1153;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 15:00:00 +0100;Sunday;1336;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 16:00:00 +0100;Sunday;1165;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 17:00:00 +0100;Sunday;807;12;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-17 18:00:00 +0100;Sunday;645;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-17 19:00:00 +0100;Sunday;618;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-17 20:00:00 +0100;Sunday;450;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-17 21:00:00 +0100;Sunday;318;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 22:00:00 +0100;Sunday;227;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-17 23:00:00 +0100;Sunday;100;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 00:00:00 +0100;Monday;49;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 01:00:00 +0100;Monday;16;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 02:00:00 +0100;Monday;8;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 03:00:00 +0100;Monday;2;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 04:00:00 +0100;Monday;8;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 05:00:00 +0100;Monday;81;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 06:00:00 +0100;Monday;144;3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 07:00:00 +0100;Monday;452;3;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-18 08:00:00 +0100;Monday;508;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 09:00:00 +0100;Monday;626;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 10:00:00 +0100;Monday;806;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 11:00:00 +0100;Monday;1000;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-18 12:00:00 +0100;Monday;1103;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-18 13:00:00 +0100;Monday;1043;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-18 14:00:00 +0100;Monday;1022;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-18 15:00:00 +0100;Monday;1031;12;rain;
Hauptstraße (Süd), Erlangen;2024-03-18 16:00:00 +0100;Monday;1186;12;rain;
Hauptstraße (Süd), Erlangen;2024-03-18 17:00:00 +0100;Monday;1114;12;rain;
Hauptstraße (Süd), Erlangen;2024-03-18 18:00:00 +0100;Monday;927;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-18 19:00:00 +0100;Monday;775;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-18 20:00:00 +0100;Monday;507;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 21:00:00 +0100;Monday;334;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 22:00:00 +0100;Monday;261;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-18 23:00:00 +0100;Monday;114;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 00:00:00 +0100;Tuesday;52;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 01:00:00 +0100;Tuesday;15;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-19 02:00:00 +0100;Tuesday;12;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 03:00:00 +0100;Tuesday;4;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-19 04:00:00 +0100;Tuesday;18;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 05:00:00 +0100;Tuesday;51;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 06:00:00 +0100;Tuesday;125;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-19 07:00:00 +0100;Tuesday;445;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-19 08:00:00 +0100;Tuesday;658;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 09:00:00 +0100;Tuesday;760;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 10:00:00 +0100;Tuesday;902;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 11:00:00 +0100;Tuesday;1167;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 12:00:00 +0100;Tuesday;1355;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 13:00:00 +0100;Tuesday;1202;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 14:00:00 +0100;Tuesday;1191;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 15:00:00 +0100;Tuesday;1266;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 16:00:00 +0100;Tuesday;1380;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 17:00:00 +0100;Tuesday;1299;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-19 18:00:00 +0100;Tuesday;1196;14;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-19 19:00:00 +0100;Tuesday;1022;12;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-19 20:00:00 +0100;Tuesday;524;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-19 21:00:00 +0100;Tuesday;361;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-19 22:00:00 +0100;Tuesday;350;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-19 23:00:00 +0100;Tuesday;178;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-20 00:00:00 +0100;Wednesday;71;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-20 01:00:00 +0100;Wednesday;56;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-20 02:00:00 +0100;Wednesday;19;4;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 03:00:00 +0100;Wednesday;31;4;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 04:00:00 +0100;Wednesday;19;3;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 05:00:00 +0100;Wednesday;54;3;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 06:00:00 +0100;Wednesday;191;3;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 07:00:00 +0100;Wednesday;475;3;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 08:00:00 +0100;Wednesday;581;5;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 09:00:00 +0100;Wednesday;659;9;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 10:00:00 +0100;Wednesday;921;12;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 11:00:00 +0100;Wednesday;1026;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-20 12:00:00 +0100;Wednesday;1296;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 13:00:00 +0100;Wednesday;1225;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 14:00:00 +0100;Wednesday;1284;17;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 15:00:00 +0100;Wednesday;1377;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-20 16:00:00 +0100;Wednesday;1505;17;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 17:00:00 +0100;Wednesday;1509;17;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 18:00:00 +0100;Wednesday;1229;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-20 19:00:00 +0100;Wednesday;876;14;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 20:00:00 +0100;Wednesday;618;12;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 21:00:00 +0100;Wednesday;395;11;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 22:00:00 +0100;Wednesday;303;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-20 23:00:00 +0100;Wednesday;162;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-21 00:00:00 +0100;Thursday;91;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-21 01:00:00 +0100;Thursday;39;7;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-21 02:00:00 +0100;Thursday;13;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-21 03:00:00 +0100;Thursday;10;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-21 04:00:00 +0100;Thursday;16;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-21 05:00:00 +0100;Thursday;47;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-21 06:00:00 +0100;Thursday;126;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-21 07:00:00 +0100;Thursday;533;4;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-21 08:00:00 +0100;Thursday;582;7;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 09:00:00 +0100;Thursday;740;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 10:00:00 +0100;Thursday;1005;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 11:00:00 +0100;Thursday;1178;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 12:00:00 +0100;Thursday;1126;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 13:00:00 +0100;Thursday;999;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-21 14:00:00 +0100;Thursday;735;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 15:00:00 +0100;Thursday;1181;11;rain;
Hauptstraße (Süd), Erlangen;2024-03-21 16:00:00 +0100;Thursday;1287;12;rain;
Hauptstraße (Süd), Erlangen;2024-03-21 17:00:00 +0100;Thursday;1301;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-21 18:00:00 +0100;Thursday;1207;12;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-21 19:00:00 +0100;Thursday;923;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-21 20:00:00 +0100;Thursday;536;10;fog;
Hauptstraße (Süd), Erlangen;2024-03-21 21:00:00 +0100;Thursday;443;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-21 22:00:00 +0100;Thursday;471;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-21 23:00:00 +0100;Thursday;228;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-22 00:00:00 +0100;Friday;100;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-22 01:00:00 +0100;Friday;52;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-22 02:00:00 +0100;Friday;32;4;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-22 03:00:00 +0100;Friday;43;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-22 04:00:00 +0100;Friday;22;3;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-22 05:00:00 +0100;Friday;97;2;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-22 06:00:00 +0100;Friday;152;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 07:00:00 +0100;Friday;477;2;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 08:00:00 +0100;Friday;551;4;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 09:00:00 +0100;Friday;812;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 10:00:00 +0100;Friday;1031;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 11:00:00 +0100;Friday;1386;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 12:00:00 +0100;Friday;1449;15;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 13:00:00 +0100;Friday;1435;15;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 14:00:00 +0100;Friday;1499;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 15:00:00 +0100;Friday;1944;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 16:00:00 +0100;Friday;1931;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 17:00:00 +0100;Friday;2039;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-22 18:00:00 +0100;Friday;1634;15;clear-day;
Hauptstraße (Süd), Erlangen;2024-03-22 19:00:00 +0100;Friday;1409;14;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-22 20:00:00 +0100;Friday;967;13;clear-night;
Hauptstraße (Süd), Erlangen;2024-03-22 21:00:00 +0100;Friday;741;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-22 22:00:00 +0100;Friday;936;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-22 23:00:00 +0100;Friday;669;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-23 00:00:00 +0100;Saturday;551;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-23 01:00:00 +0100;Saturday;375;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-23 02:00:00 +0100;Saturday;241;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-23 03:00:00 +0100;Saturday;137;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-23 04:00:00 +0100;Saturday;52;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-23 05:00:00 +0100;Saturday;57;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-23 06:00:00 +0100;Saturday;32;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-23 07:00:00 +0100;Saturday;125;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 08:00:00 +0100;Saturday;254;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-23 09:00:00 +0100;Saturday;696;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 10:00:00 +0100;Saturday;1239;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-23 11:00:00 +0100;Saturday;1771;8;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 12:00:00 +0100;Saturday;2017;8;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 13:00:00 +0100;Saturday;2252;10;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 14:00:00 +0100;Saturday;2317;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-23 15:00:00 +0100;Saturday;2462;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-23 16:00:00 +0100;Saturday;2197;9;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 17:00:00 +0100;Saturday;1779;7;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 18:00:00 +0100;Saturday;1373;7;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 19:00:00 +0100;Saturday;927;6;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 20:00:00 +0100;Saturday;696;6;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 21:00:00 +0100;Saturday;597;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 22:00:00 +0100;Saturday;586;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-23 23:00:00 +0100;Saturday;514;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 00:00:00 +0100;Sunday;426;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-24 01:00:00 +0100;Sunday;238;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 02:00:00 +0100;Sunday;179;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-03-24 03:00:00 +0100;Sunday;174;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 04:00:00 +0100;Sunday;73;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 05:00:00 +0100;Sunday;46;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-03-24 06:00:00 +0100;Sunday;28;3;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 07:00:00 +0100;Sunday;36;3;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 08:00:00 +0100;Sunday;120;4;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-24 09:00:00 +0100;Sunday;183;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-24 10:00:00 +0100;Sunday;308;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-24 11:00:00 +0100;Sunday;431;5;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 12:00:00 +0100;Sunday;582;6;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 13:00:00 +0100;Sunday;681;6;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 14:00:00 +0100;Sunday;868;7;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-03-24 15:00:00 +0100;Sunday;831;7;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 16:00:00 +0100;Sunday;776;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 17:00:00 +0100;Sunday;471;5;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 18:00:00 +0100;Sunday;324;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 19:00:00 +0100;Sunday;388;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 20:00:00 +0100;Sunday;298;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 21:00:00 +0100;Sunday;205;4;rain;
Hauptstraße (Süd), Erlangen;2024-03-24 22:00:00 +0100;Sunday;178;4;rain;
